Timestamp,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Roll Raw,Pitch Raw,Kalman Roll,Kalman Pitch,Complementary Roll,Complementary Pitch,Joystick X,Joystick Y,Joystick Button,Emergency Button
2024-12-12 10:32:49,0.0011,-0.0021,0.9957,-0.1224,-0.1663,-0.1792,-0.1209,-0.0646,-0.0426,0.0268,-0.0589,0.0159,13011,13010,1,1
2024-12-12 10:32:49,-0.0042,0.0001,1.0097,-0.0308,0.0169,0.1108,0.0055,0.241,-0.0578,0.0166,-0.0898,0.0008,13010,13010,1,1
2024-12-12 10:32:49,-0.0001,0.0013,1.0038,-0.0155,0.1543,0.1261,0.0752,0.0055,-0.0613,0.0236,-0.0767,0.0216,13010,13010,1,1
2024-12-12 10:32:49,0.0023,-0.0004,1.0033,-0.1987,-0.1663,0.0956,-0.0224,-0.1339,-0.0654,0.0293,-0.0663,0.0319,13010,13010,1,1
2024-12-12 10:32:49,-0.0003,-0.0045,1.0075,-0.0003,-0.1358,0.004,-0.2583,0.0194,-0.0583,0.0171,-0.0551,-0.0038,13003,13010,1,1
2024-12-12 10:32:49,-0.0045,-0.0033,1.0014,-0.0155,0.307,-0.0113,-0.1901,0.257,-0.0661,0.0177,-0.0787,0.0145,13010,13010,1,1
2024-12-12 10:32:49,0.0006,-0.0011,0.9965,-0.0919,0.078,0.1108,-0.0647,-0.0365,-0.057,0.0355,-0.049,0.0602,13010,13003,1,1
2024-12-12 10:32:49,0.0063,0.0016,0.9982,0.0455,0.0475,0.2024,0.0896,-0.3588,-0.0564,0.0164,-0.042,-0.0107,13010,13003,1,1
2024-12-12 10:32:49,-0.0006,-0.0009,1.004,-0.0003,-0.2579,0.004,-0.0502,0.0334,-0.0657,0.0301,-0.0701,0.0449,13010,13010,1,1
2024-12-12 10:32:49,-0.0008,0.0025,0.9999,0.0761,0.0169,0.0345,0.1454,0.0475,-0.0669,0.0389,-0.0756,0.0578,13003,13003,1,1
2024-12-12 10:32:49,-0.0011,-0.0082,0.9955,0.0303,-0.1205,0.1261,-0.4722,0.0618,-0.0717,0.0431,-0.0876,0.0602,13010,13010,1,1
2024-12-12 10:32:49,0.0026,-0.0048,1.0016,-0.0003,0.1696,-0.1487,-0.2738,-0.1481,-0.0726,0.0329,-0.0794,0.0194,13003,13010,1,1
2024-12-12 10:32:49,-0.0021,0.0011,1.004,-0.0919,-0.1663,0.0345,0.0612,0.117,-0.0705,0.0183,-0.0633,-0.0168,13010,13010,1,1
2024-12-12 10:32:50,-0.0025,-0.0082,1.0006,-0.1071,-0.1205,0.2024,-0.4698,0.1454,-0.052,0.0305,-0.021,0.0392,13010,13010,1,1
2024-12-12 10:32:50,-0.0035,0.0001,0.9962,-0.1987,-0.0747,-0.1334,0.0055,0.2022,-0.0428,0.0514,-0.0113,0.0983,13010,13010,1,1
2024-12-12 10:32:50,0.0045,0.0025,0.9992,-0.1835,-0.2732,-0.1945,0.1455,-0.2604,-0.0421,0.0377,-0.0216,0.0272,13003,13010,1,1
2024-12-12 10:32:50,-0.0094,0.0028,0.9999,-0.0461,-0.09,0.004,0.1594,0.5372,-0.0468,0.0425,-0.0402,0.0486,13003,13003,1,1
2024-12-12 10:32:50,0.0033,0.0003,0.986,-0.1835,-0.1968,0.1108,0.0198,-0.193,-0.0324,0.0364,-0.0151,0.0337,13010,13003,1,1
2024-12-12 10:32:50,-0.0035,-0.0043,0.9943,0.0608,-0.0289,0.1414,-0.2477,0.2026,-0.0277,0.0295,-0.0169,0.01,13010,13010,1,1
2024-12-12 10:32:50,0.0055,-0.006,1.0062,-0.1682,0.2001,-0.0724,-0.3421,-0.3142,-0.0561,0.0169,-0.1072,-0.0225,13010,13010,1,1
2024-12-12 10:32:50,0.0016,0.0008,0.9953,-0.0613,0.1391,-0.1182,0.0477,-0.0928,-0.0529,0.029,-0.0826,0.0377,13010,13010,1,1
2024-12-12 10:32:50,-0.0038,0.0008,0.9992,0.1371,-0.0594,-0.0571,0.0475,0.2156,-0.0458,0.0543,-0.0367,0.1048,13010,13010,1,1
2024-12-12 10:32:50,-0.0006,0.0028,1.0109,-0.0308,0.1543,0.0498,0.1577,0.0332,-0.0449,0.0451,-0.0385,0.0471,13010,13010,1,1
2024-12-12 10:32:50,0.0031,0.0028,1.0004,0.0761,0.078,0.1719,0.1593,-0.1762,-0.0461,0.0437,-0.0396,0.0395,13010,13003,1,1
2024-12-12 10:32:50,0.0023,-0.0058,1.0077,-0.1682,0.0322,-0.2861,-0.3277,-0.1333,-0.0521,0.0368,-0.0581,0.0276,13010,13010,1,1
2024-12-12 10:32:50,0.0021,0.0001,1.0004,-0.1071,0.0016,0.0345,0.0055,-0.1203,-0.0607,0.0376,-0.0837,0.0351,13010,13010,1,1
2024-12-12 10:32:50,0.0016,0.0013,0.9962,0.1219,-0.1816,0.1414,0.0757,-0.0927,-0.0396,-0.0001,-0.0158,-0.0631,13010,13003,1,1
